"tract","Name","Frac._in_Top_20%_Based_on_Indiv_Income_rP_gP_p25"
19083480100,"Ackley, IA",0.0885
17111871106,"Village of Lakewood, IL",0.0885
12127091019,"Deltona, FL",0.0885
55141010800,"Pittsville, WI",0.0885
17097860500,"Zion, IL",0.0885
48041000603,"Bryan, TX",0.0885
36035970800,"Gloversville, NY",0.0885
13211010200,"Rutledge, GA",0.0885
13015960901,"Cartersville, GA",0.0885
48245001700,"Beaumont, TX",0.0885
6023010800,"Fortuna, CA",0.0885
12071020400,"North Fort Myers, FL",0.0885
18021040600,"Clay City, IN",0.0885
12101032105,"Wesley Chapel, FL",0.0885
42079213400,"Larksville, PA",0.0885
51145500102,"Powhatan, VA",0.0885
39029952400,"East Liverpool, OH",0.0885
29205450200,"Shelbina, MO",0.0885
4019004422,"Westside Development, Tucson, AZ",0.0885
48113017201,"Balch Springs, TX",0.0885
13051003900,"Brookview/Skidaway Terrace/Parkview, Savannah, GA",0.0885
48113006502,"Oak Cliff, Dallas, TX",0.0885
46007941200,"Allen, SD",0.0885
49005000101,"Richmond, UT",0.0885
15001022000,"Waimea, HI",0.0885
27009021200,"St. Cloud, MN",0.0885
47079969600,"Paris, TN",0.0885
53073011000,"Point Roberts, WA",0.0885
9001072800,"Reservoir - Whiskey Hill, Bridgeport, CT",0.0885
48201230600,"Northside, Houston, TX",0.0885
48439113111,"North Arlington, Arlington, TX",0.0885
29171960200,"Unionville, MO",0.0885
1073001100,"North Pratt, Birmingham, AL",0.0885
29095017500,"South Kansas City, Kansas City, MO",0.0885
34017006800,"Bergen/Lafayette, Jersey City, NJ",0.0885
12071040207,"Joel, Lehigh Acres, FL",0.0885
40143000200,"Tulsa, OK",0.0885
47173040300,"Sharps Chapel, TN",0.0885
55133202500,"Broadway Heights, Waukesha, WI",0.0885
39029951400,"Lisbon, OH",0.0885
51700032128,"Central Newport News, Newport News, VA",0.0885
12127082506,"Brandy Hills, Port Orange, FL",0.0885
29011960300,"Lamar, MO",0.0885
19153004702,"Des Moines, IA",0.0885
44007000101,"Washington Park, Providence, RI",0.0885
12097041300,"Kissimmee, FL",0.0885
55079009400,"Washington Heights, Milwaukee, WI",0.0885
42019910600,"West Sunbury, PA",0.0885
35031945200,"Gallup, NM",0.0884
42105950500,"Galeton, PA",0.0884
1073011804,"Center Point, AL",0.0884
36055014602,"Churchville, NY",0.0884
17031051200,"North Center, Chicago, IL",0.0884
13057090200,"Waleska, GA",0.0884
31079000300,"Grand Island, NE",0.0884
48201210400,"Northside, Houston, TX",0.0884
48113006301,"Oak Cliff, Dallas, TX",0.0884
19059450800,"Milford, IA",0.0884
6071004505,"Wildwood Park, San Bernardino, CA",0.0884
18061060200,"New Salisbury, IN",0.0884
10003012200,"Wilmington, DE",0.0884
72089140102,"Luquillo, PR",0.0884
39049007010,"Westerville, OH",0.0884
17031062700,"Lake View, Chicago, IL",0.0884
13097080507,"Douglasville, GA",0.0884
17119403101,"Edwardsville, IL",0.0884
54009031101,"Colliers, WV",0.0884
1073002200,"Eastlake, Birmingham, AL",0.0884
18151971200,"Angola, IN",0.0884
17031490901,"South Side, Chicago, IL",0.0884
45063021020,"Lexington, SC",0.0884
55057100600,"Juneau County, WI",0.0884
42101013200,"North Philadelphia, Philadelphia, PA",0.0884
47149041000,"Murfreesboro, TN",0.0884
34011030501,"Millville, NJ",0.0884
51700032224,"North Newport News, Newport News, VA",0.0884
23019031000,"East Millinocket, ME",0.0884
42101009801,"Overbrook, Philadelphia, PA",0.0884
6111005403,"Camarillo, CA",0.0884
54043955700,"Harts, WV",0.0884
40013796400,"Durant, OK",0.0883
12061050903,"Vero Beach, FL",0.0883
34015501101,"Westville, NJ",0.0883
47171080400,"Erwin, TN",0.0883
8013060800,"Lafayette, CO",0.0883
29019001901,"Harrisburg, MO",0.0883
40113940006,"Tulsa, OK",0.0883
26099262800,"Warren Woods, Warren, MI",0.0883
22055001200,"Lafayette, LA",0.0883
29099700210,"Fenton, MO",0.0883
48185180101,"Navasota, TX",0.0883
12109020804,"Jacksonville, FL",0.0883
36071012602,"New Windsor, NY",0.0883
1101001300,"South Hull, Montgomery, AL",0.0883
29045950300,"Kahoka, MO",0.0883
5025970100,"Rison, AR",0.0883
42095014300,"West Ward, Easton, PA",0.0883
39063001000,"Findlay, OH",0.0883
34005701204,"Burlington, NJ",0.0883
45059920301,"Laurens, SC",0.0883
27123033900,"Summit - University, Saint Paul, MN",0.0883
45075010200,"Holly Hill, SC",0.0883
13309780200,"Alamo, GA",0.0883
42101011900,"Wynnefield, Philadelphia, PA",0.0883
13097080506,"Douglasville, GA",0.0883
51710006603,"Roosevelt Gardens Area, Norfolk, VA",0.0883
39095002402,"Ottawa, Toledo, OH",0.0883
47017962400,"Cedar Grove, TN",0.0883
6037575901,"Downtown, Long Beach, CA",0.0883
36055014301,"Rochester, NY",0.0883
49049010405,"Spanish Fork, UT",0.0883
17163504353,"O'Fallon, IL",0.0883
36005037504,"Bronx County, NY",0.0883
35001004713,"Westgate Heights, Albuquerque, NM",0.0883
13245010513,"Augusta, GA",0.0883
27037060805,"Apple Valley, MN",0.0883
6037232300,"South Los Angeles, Los Angeles, CA",0.0883
39049003800,"Near East Columbus, Columbus, OH",0.0883
26021021100,"Niles, MI",0.0883
48201332000,"Southeast Houston, Houston, TX",0.0883
51041100209,"Richmond, VA",0.0883
45071950300,"Whitmire, SC",0.0883
42101011500,"Overbrook, Philadelphia, PA",0.0883
35001004712,"Westgate Heights, Albuquerque, NM",0.0883
12057011206,"Tampa, FL",0.0883
13115001702,"Rome, GA",0.0883
49057201800,"Ogden, UT",0.0883
36093032602,"Schenectady, NY",0.0883
37061090702,"Wallace, NC",0.0883
39093023800,"Lorain, OH",0.0883
35039940700,"Española, NM",0.0883
12099004101,"West Palm Beach, FL",0.0883
6071006204,"NE - Sterling, San Bernardino, CA",0.0883
47157021752,"Memphis, TN",0.0883
31079000700,"Grand Island, NE",0.0883
17107953100,"Lincoln, IL",0.0882
6033000100,"Upper Lake, CA",0.0882
35013001706,"Sunland Park, NM",0.0882
55141011300,"Wisconsin Rapids, WI",0.0882
39063000500,"Findlay, OH",0.0882
17031062600,"West Lakeview, Chicago, IL",0.0882
51590001400,"Danville, VA",0.0882
37097061202,"Troutman, NC",0.0882
15001020400,"Hilo, HI",0.0882
8001061200,"Brighton, CO",0.0882
40065968600,"Altus, OK",0.0882
45085001300,"Sumter, SC",0.0882
45013000903,"Beaufort, SC",0.0882
54011000300,"Huntington, WV",0.0882
48113012702,"Casa View, Dallas, TX",0.0882
42095010900,"Bethlehem, PA",0.0882
55135100800,"New London, WI",0.0882
39061002600,"Clifton Heights, Cincinnati, OH",0.0882
22071001500,"St. Claude, New Orleans, LA",0.0882
37019020101,"Leland, NC",0.0882
47125101802,"Clarksville, TN",0.0882
47141000600,"Cookeville, TN",0.0882
21141960600,"Adairville, KY",0.0882
37053110302,"Shawboro, NC",0.0882
32003003616,"North Las Vegas, NV",0.0882
1055010602,"Gadsden, AL",0.0882
48091310605,"Spring Branch, TX",0.0882
36029011500,"Buffalo, NY",0.0882
13089023208,"Stone Mountain, GA",0.0882
48439102601,"Fort Worth, TX",0.0882
22033005100,"Mid City North, Baton Rouge, LA",0.0882
26057000500,"Alma, MI",0.0882
18107957300,"Crawfordsville, IN",0.0882
55079021700,"Goldman Park, Milwaukee, WI",0.0882
37097060802,"Harmony, NC",0.0882
26163531100,"Detroit, MI",0.0882
13139001608,"Hall County, GA",0.0882
22071008800,"Irish Channel, New Orleans, LA",0.0882
20209043500,"Argentine, Kansas City, KS",0.0882
26125128000,"Lake Orion, Orion charter Township, MI",0.0882
4019002506,"Midvale Park, Tucson, AZ",0.0882
37149920303,"Saluda, NC",0.0882
45091061404,"Rock Hill, SC",0.0882
22111960200,"Spearsville, LA",0.0882
17115001802,"Decatur, IL",0.0882
9013526102,"Hebron, CT",0.0882
48141010404,"Clint, TX",0.0882
55083101200,"Oconto Falls, WI",0.0882
1021060102,"Clanton, AL",0.0882
48309001600,"Waco, TX",0.0882
36063022902,"North Tonawanda, NY",0.0882
16001000202,"Highlands, Boise, ID",0.0882
48453002208,"Meadows At Trinity Crossing, Austin, TX",0.0881
41051005000,"Northwest Portland, Portland, OR",0.0881
10001041802,"Dover, DE",0.0881
37183053417,"Bradley Terrace, Apex, NC",0.0881
37047930700,"Chadbourn, NC",0.0881
45031011500,"Timmonsville, SC",0.0881
13185010202,"Hahira, GA",0.0881
13171970100,"Milner, GA",0.0881
26077006702,"Galesburg, MI",0.0881
28121020701,"Pearl, MS",0.0881
8001008709,"Commerce City, CO",0.0881
1077011000,"North Florence, Florence, AL",0.0881
72037160202,"Ceiba, PR",0.0881
13063040519,"Atlanta, GA",0.0881
55079180300,"Cudahy, WI",0.0881
48439123200,"Rock Island/Samuels Ave., Fort Worth, TX",0.0881
18039000200,"Chamberlain, Goshen, IN",0.0881
48441012200,"South Treadaway Area, Abilene, TX",0.0881
17097860806,"Antioch, IL",0.0881
17031430101,"South Shore, Chicago, IL",0.0881
12109021004,"St. Augustine, FL",0.0881
13033950400,"Waynesboro, GA",0.0881
15003006000,"Kalihi - Palama, Honolulu, HI",0.0881
4013112201,"Del Monte Village, Phoenix, AZ",0.0881
13157010500,"Nicholson, GA",0.0881
18001030400,"Decatur, IN",0.0881
12057013203,"Citrus Wood, Valrico, FL",0.0881
6053010607,"Salinas, CA",0.0881
6019000300,"Edison, Fresno, CA",0.0881
17109010700,"Macomb, IL",0.0881
5085020202,"Cabot, AR",0.0881
8001008603,"Brighton, CO",0.0881
13225040301,"Fort Valley, GA",0.0881
40109105300,"Central Oklahoma City, Oklahoma City, OK",0.0881
6065030502,"Eastside, Riverside, CA",0.0881
8043978500,"Cañon City, CO",0.088
17137951900,"Jacksonville, IL",0.088
4013104501,"North Mountain Village, Phoenix, AZ",0.088
27003050221,"Andover, MN",0.088
13217100501,"Covington, GA",0.088
18097340800,"Speedway, IN",0.088
17031241100,"Humboldt Park, Chicago, IL",0.088
40067371600,"Ringling, OK",0.088
27165950100,"Madelia, MN",0.088
15003009902,"North Shore, Haleiwa, HI",0.088
12015030301,"Englewood, FL",0.088
26125142300,"Pontiac, MI",0.088
48487950300,"Vernon, TX",0.088
12091023306,"Destin, FL",0.088
29169470286,"Saint Robert, MO",0.088
26163542700,"Detroit, MI",0.088
8031001800,"Central, Denver, CO",0.088
12057011517,"Windsor Park at Eagles, Odessa, FL",0.088
32031001502,"West University, Reno, NV",0.088
17031251600,"Austin, Chicago, IL",0.088
17077010100,"Ava, IL",0.088
48439100102,"Scenic Bluff, Fort Worth, TX",0.088
26121001800,"Muskegon, MI",0.088
12099004601,"Lake Worth, FL",0.088
18183050200,"Columbia City, IN",0.088
51073100201,"Gloucester, VA",0.088
6071010423,"Landers, CA",0.088
39061005800,"Kennedy Heights, Cincinnati, OH",0.088
21001970100,"Knifley, KY",0.088
17185957400,"Mount Carmel, IL",0.088
13015960500,"Cartersville, GA",0.088
51810045603,"Northwest, Virginia Beach, VA",0.088
48485013000,"Wichita Falls, TX",0.088
20209042100,"Riverview, Kansas City, KS",0.088
5005950200,"Mountain Home, AR",0.088
31079000800,"Grand Island, NE",0.088
26163540500,"Detroit, MI",0.088
1083020300,"Athens, AL",0.088
51650011200,"Buckroe Beach, Hampton, VA",0.088
51740211700,"Portsmouth, VA",0.088
1097002700,"South Crichton, Mobile, AL",0.088
48027020401,"Temple, TX",0.088
21049020400,"Winchester, KY",0.088
46065977900,"Pierre, SD",0.0879
26003000200,"Au Train, MI",0.0879
18097310311,"Indianapolis, IN",0.0879
17179021102,"Pekin, IL",0.0879
25001014500,"East Falmouth, Falmouth, MA",0.0879
29183311149,"Saint Charles, MO",0.0879
36003950700,"Wellsville, NY",0.0879
12053040502,"Brooksville, FL",0.0879
54035963500,"Evans, WV",0.0879
53025010902,"Moses Lake, WA",0.0879
17051950700,"Ramsey, IL",0.0879
29039870300,"Stockton, MO",0.0879
13215000400,"Columbus, GA",0.0879
29021001800,"Saint Joseph, MO",0.0879
4013112602,"Estrella Village, Phoenix, AZ",0.0879
49035103400,"East Central, Salt Lake City, UT",0.0879
36059406900,"Hempstead, NY",0.0879
36047000501,"Kings County, NY",0.0879
26063950500,"Pigeon, MI",0.0879
44001030800,"Bristol, RI",0.0879
34011020503,"Bridgeton, NJ",0.0879
12057011614,"Timberlane Woodlake, Tampa, FL",0.0879
29145020800,"Neosho, MO",0.0879
42101024300,"Germantown, Philadelphia, PA",0.0879
48029170600,"Inner West Side, San Antonio, TX",0.0879
12069031306,"Clermont, FL",0.0879
55101001201,"Mount Pleasant, WI",0.0879
39035140702,"Cleveland Heights, OH",0.0879
36029006902,"Front Park, Buffalo, NY",0.0879
6073012501,"Chula Vista, CA",0.0879
44007010800,"Central Falls, RI",0.0879
23005004100,"Gorham, ME",0.0879
23025965900,"Hartland, ME",0.0879
1073004000,"Arlington - West End, Birmingham, AL",0.0879
6019007902,"Coalinga, CA",0.0879
22033000701,"Mid City North, Baton Rouge, LA",0.0879
22019001400,"Lake Charles, LA",0.0879
39165032502,"Franklin, OH",0.0879
29055450102,"Bourbon, MO",0.0879
39169001000,"Orrville, OH",0.0879
1015001000,"Anniston, AL",0.0879
54029020700,"Weirton, WV",0.0879
20209044601,"Nearman Hills, Kansas City, KS",0.0879
35043010722,"Rio Rancho, NM",0.0879
12103025014,"Pinellas Park, FL",0.0879
36015010500,"Horseheads, NY",0.0878
48245000700,"Beaumont, TX",0.0878
26081001200,"Highland Park, Grand Rapids, MI",0.0878
53073000600,"Central Business District, Bellingham, WA",0.0878
39061025300,"Cincinnati, OH",0.0878
51710005903,"Foxhall, Norfolk, VA",0.0878
12109021205,"St. Augustine, FL",0.0878
1115040201,"Pell City, AL",0.0878
28091950400,"Columbia, MS",0.0878
37093970102,"Raeford, NC",0.0878
26099263200,"Warren, MI",0.0878
27123035500,"Cathedral Hill, Saint Paul, MN",0.0878
37031970501,"Newport, NC",0.0878
36003951000,"Wellsville, NY",0.0878
48439113407,"Hurst, TX",0.0878
34029715302,"Lakewood, Lakewood Township, NJ",0.0878
48201231500,"East Little York/ Homestead, Houston, TX",0.0878
39035126100,"Euclid - Green, Cleveland, OH",0.0878
4013319104,"Tempe, AZ",0.0878
17089852806,"Batavia, IL",0.0878
18003000300,"Northside, Fort Wayne, IN",0.0878
37191000101,"Pikeville, NC",0.0878
51630000302,"Fredericksburg, VA",0.0878
22017024503,"Shreveport, LA",0.0878
12031000800,"San Marco, Jacksonville, FL",0.0878
39109365000,"Troy, OH",0.0878
12127081101,"Ortona Park, Daytona Beach, FL",0.0878
20139010500,"Vassar, KS",0.0878
47065010902,"Mountain Creek, Signal Mountain, TN",0.0878
31043010300,"South Sioux City, NE",0.0878
36005007100,"Bronx County, NY",0.0878
29107090400,"Higginsville, MO",0.0878
42071000100,"Lancaster, PA",0.0878
48167724900,"Galveston, TX",0.0878
26081012607,"Kentwood, MI",0.0878
21111005600,"Southside, Louisville, KY",0.0878
26081010302,"Cedar Springs, MI",0.0878
26163536300,"Fitzgerald, Detroit, MI",0.0878
49053270700,"St. George, UT",0.0878
48347950800,"Nacogdoches, TX",0.0878
26165380700,"Cadillac, MI",0.0878
39057280102,"Jamestown, OH",0.0878
51710006000,"Norview Heights, Norfolk, VA",0.0878
26117970700,"Gowen, MI",0.0878
1125010602,"McCalla, AL",0.0878
18003011606,"Fort Wayne, IN",0.0878
12095016511,"Orlando, FL",0.0878
26151970100,"Deckerville, MI",0.0878
26065000700,"Lansing, MI",0.0878
22015010701,"Bossier City, LA",0.0878
17031832300,"Bucktown, Chicago, IL",0.0878
48113014902,"Irving, TX",0.0878
17125956700,"Mason City, IL",0.0878
1101006100,"Montgomery, AL",0.0878
39049000420,"Clintonville, Columbus, OH",0.0878
17073031000,"Kewanee, IL",0.0878
48029191005,"Norhmoor, San Antonio, TX",0.0878
55079003600,"Capitol Heights, Milwaukee, WI",0.0878
49057200700,"Ogden, UT",0.0878
40041375801,"Cleora, OK",0.0877
4025001702,"Sedona, AZ",0.0877
56001962900,"Laramie, WY",0.0877
27137013000,"Virginia, MN",0.0877
48491021502,"Chapel Hill North, Round Rock, TX",0.0877
34039031200,"Elizabeth, NJ",0.0877
8001009002,"Denver, CO",0.0877
55079003900,"Roosevelt Grove, Milwaukee, WI",0.0877
17031834400,"South Side, Chicago, IL",0.0877
37191000800,"Mount Olive, NC",0.0877
48213951000,"Malakoff, TX",0.0877
5095950300,"Holly Grove, AR",0.0877
33001966000,"Laconia, NH",0.0877
1055010200,"Attalla, AL",0.0877
29510119300,"Midtown, St. Louis, MO",0.0877
45045001700,"Greenville, SC",0.0877
39151713402,"Massillon, OH",0.0877
21111010311,"Louisville, KY",0.0877
17167000300,"Oak Ridge, Springfield, IL",0.0877
49035113305,"West Valley City, UT",0.0877
34013009900,"East Orange, NJ",0.0877
53049950500,"Long Beach, WA",0.0877
48447950300,"Throckmorton, TX",0.0877
48303001801,"Stubbs-Stewart, Lubbock, TX",0.0877
11001007804,"Lincoln Heights, Washington, DC",0.0877
42097081900,"Sunbury, PA",0.0877
6079011103,"San Luis Obispo, CA",0.0877
26027002000,"Dowagiac, MI",0.0877
51730811000,"Petersburg, VA",0.0877
55045960800,"Brodhead, WI",0.0877
12089050203,"Fernandina Beach, FL",0.0877
49057200300,"Ogden, UT",0.0877
48113016301,"Grand Prairie, TX",0.0877
20015020903,"Douglass, KS",0.0877
42043024105,"Hummelstown, PA",0.0877
39087050400,"Ironton, OH",0.0877
16075960400,"New Plymouth, ID",0.0877
32003004713,"Las Vegas, NV",0.0877
39097041300,"London, OH",0.0877
42025020600,"Lehighton, PA",0.0877
36051030100,"Caledonia, NY",0.0877
4013112502,"Maryvale Village, Phoenix, AZ",0.0877
12095011000,"Northeast Orlando, Orlando, FL",0.0877
12103027401,"Tarpon Springs, FL",0.0877
42009960300,"New Paris, PA",0.0877
26139020503,"Spring Lake, MI",0.0877
12086000413,"Miami, FL",0.0877
39049008380,"Southwest Columbus, Grove City, OH",0.0877
12101033012,"Wayward Wind Mobile Home, Zephyrhills, FL",0.0877
26125190400,"Oakland charter Township, MI",0.0877
39091004100,"Lakeview, OH",0.0877
29159480800,"Sedalia, MO",0.0877
12033003614,"North Northwest Pensacola, Cantonment, FL",0.0877
51520020400,"Bristol, VA",0.0877
22051027811,"Harvey, LA",0.0876
40031000700,"Lawton, OK",0.0876
36015011000,"Elmira, NY",0.0876
4019003501,"Naylor, Tucson, AZ",0.0876
36047102800,"Kings County, NY",0.0876
4013109802,"Maryvale Village, Phoenix, AZ",0.0876
20035493100,"Burden, KS",0.0876
4013092705,"Glendale, AZ",0.0876
55115100900,"Clintonville, WI",0.0876
53077000901,"Yakima, WA",0.0876
48439113002,"Grand Prairie, TX",0.0876
37179020202,"Monroe, NC",0.0876
48041000900,"Bryan, TX",0.0876
20173002300,"East Front, Wichita, KS",0.0876
12101032500,"Dade City, FL",0.0876
27145011304,"Saint Joseph, MN",0.0876
27133570200,"Luverne, MN",0.0876
8123002209,"Windsor, CO",0.0876
36007012600,"Kirkwood, NY",0.0876
6065044907,"Cathedral City, CA",0.0876
26065000400,"Westside Neighborhood, Lansing, MI",0.0876
39003012900,"Lima, OH",0.0876
48183001000,"Longview, TX",0.0876
21209040204,"Georgetown, KY",0.0876
41067032410,"Hillsboro, OR",0.0876
22103040705,"Slidell, LA",0.0876
13045910900,"Carrollton, GA",0.0876
39025040702,"Milford, OH",0.0876
19049050300,"Perry, IA",0.0876
45083021803,"Boiling Springs, SC",0.0876
15009031101,"Kahului, HI",0.0876
47149040808,"Murfreesboro, TN",0.0876
13013180206,"Winder, GA",0.0876
17097864002,"Mundelein, IL",0.0876
51067020600,"Ferrum, VA",0.0876
48467950500,"Wills Point, TX",0.0876
17031611200,"Back of the Yards, Chicago, IL",0.0876
12083001003,"Dunnellon, FL",0.0876
34013011200,"East Orange, NJ",0.0876
26077000500,"West Douglas, Kalamazoo, MI",0.0876
21037052200,"Bellevue, KY",0.0876
8041001700,"East Colorado Springs, Colorado Springs, CO",0.0876
5119003900,"Scott, AR",0.0876
20011956000,"Fort Scott, KS",0.0876
26077002905,"Kalamazoo, MI",0.0876
42133020600,"Dover, PA",0.0876
39093070500,"Elyria, OH",0.0876
5139950200,"El Dorado, AR",0.0876
42003488200,"West Mifflin, PA",0.0876
36015000400,"Elmira, NY",0.0876
17031710700,"Auburn Gresham, Chicago, IL",0.0876
18169102300,"North Manchester, IN",0.0876
53011042000,"Lincoln, Vancouver, WA",0.0876
48183001100,"Longview, TX",0.0876
51087200302,"Richmond, VA",0.0876
51700031500,"Central Newport News, Newport News, VA",0.0876
6065042010,"Perris, CA",0.0876
1047957100,"Sardis, AL",0.0875
18143967100,"Lexington, IN",0.0875
26159010200,"South Haven, MI",0.0875
40083600100,"Guthrie, OK",0.0875
48187210300,"Seguin, TX",0.0875
37081012612,"Greensboro, NC",0.0875
48453001772,"Austin, TX",0.0875
20173008800,"Orchard Park, Wichita, KS",0.0875
37119006302,"Huntersville, NC",0.0875
45063021403,"Lexington County, SC",0.0875
26021010300,"Watervliet, MI",0.0875
33009960800,"Campton, NH",0.0875
1043964500,"Cullman, AL",0.0875
29091090300,"Pomona, MO",0.0875
19153003901,"Des Moines, IA",0.0875
26163506600,"Detroit, MI",0.0875
44007013600,"Edgewood, Cranston, RI",0.0875
42027011901,"Port Matilda, PA",0.0875
1113031100,"Hurtsboro, AL",0.0875
48113000404,"Dallas, TX",0.0875
45063021306,"Gilbert, SC",0.0875
45079011412,"Columbia, SC",0.0875
10005050501,"Georgetown, DE",0.0875
12099004705,"Greenacres, FL",0.0875
28107950600,"Batesville, MS",0.0875
6053013700,"Seaside, CA",0.0875
13121002100,"Downtown, Atlanta, GA",0.0875
48073950500,"Jacksonville, TX",0.0875
48113016903,"Wilmer, TX",0.0875
45085001801,"Sumter, SC",0.0875
6101050202,"Yuba City, CA",0.0875
6037601801,"Inglewood, CA",0.0875
26163524500,"Oakwood Heights, Detroit, MI",0.0875
27123037602,"Highland, Saint Paul, MN",0.0875
13089021209,"North Brookhaven, Atlanta, GA",0.0875
48439113927,"Fort Worth, TX",0.0875
6019005607,"Clovis, CA",0.0875
29183311802,"O'Fallon, MO",0.0875
